date,Electricity,Nuclear,Coal,Hydro,Geothermal,Biomass,Solar,Solar_curtailment,Wind,Wind_ccurtailment,Water_pumping,Interconnection,Temperature,Relative_humidity,Precipitation,Dew_point,Vapor_pressure,Wind_speed,Sunshine_duration,Snowfall,Global_horizontal_irradiance,Renewable_energy
2020/1/9 4:00,10360,1817,10300,0,0,0,293,0,89,580,1,-2720,4.5,96,0.5,3.9,8.1,4.4,0,0,0,2199
2020/1/9 5:00,10573,1818,10391,0,0,0,249,0,91,581,1,-2558,4.3,96,0.5,3.7,8,4.8,0,0,0,2158
2020/1/9 6:00,10846,1849,10783,0,0,0,200,0,90,583,1,-2660,4,95,0.5,3.3,7.7,4.3,0,0,0,2139
2020/1/9 7:00,10801,1857,10974,0,102,0,162,0,90,592,1,-2977,3.5,92,0,2.3,7.2,5.4,0,0,0.07,2211
2020/1/9 8:00,11449,1840,10813,0,649,0,144,0,90,602,1,-2690,4.5,89,0,2.9,7.5,3.2,0.2,0,0.34,2723
2020/1/9 9:00,11847,1815,10110,0,1370,0,146,0,90,597,1,-2282,7.3,77,0,3.6,7.9,4.3,0.7,0,1.2,3421
2020/1/9 10:00,11626,1869,9206,0,1949,0,205,0,92,598,1,-2294,9,67,0,3.2,7.7,4.6,1,0,1.77,4115
2020/1/9 11:00,11346,1851,9175,0,1774,0,227,0,90,600,1,-2372,8.6,70,0,3.5,7.8,2.3,0.4,0,1.15,3942
2020/1/9 12:00,10778,1881,8752,0,1787,0,291,0,92,603,1,-2629,8.8,61,0,1.7,6.9,4.3,0.6,0,1.39,4051
2020/1/9 13:00,11017,1975,9160,0,1400,0,316,0,93,600,1,-2528,8.2,63,0,1.6,6.9,4.4,0.5,0,0.91,3784
2020/1/9 14:00,10966,1987,9557,0,887,0,341,0,91,597,1,-2495,8.2,63,0,1.6,6.9,3.4,0.2,0,0.46,3306
2020/1/9 15:00,10965,2011,10159,0,311,0,347,0,93,597,1,-2554,6.6,74,0,2.3,7.2,4.6,0.2,0,0.28,2762
2020/1/9 16:00,11525,2036,11097,0,9,0,313,0,93,596,1,-2620,5.6,73,0,1.2,6.6,3.5,0,0,0.03,2451
2020/1/9 17:00,11649,2055,11163,0,0,0,296,0,91,598,141,-2695,5.2,76,0,1.3,6.7,2.7,0,0,0,2442
2020/1/9 18:00,11468,2063,11230,0,0,0,247,0,94,595,145,-2906,4.8,76,0,0.9,6.5,3.8,0,0,0,2404
2020/1/9 19:00,11111,2066,11246,0,0,0,178,0,93,597,144,-3213,5.3,69,0,0.1,6.1,3.6,0,0,0,2337
2020/1/9 20:00,10714,2026,11218,0,0,0,146,0,92,599,2,-3369,4.7,73,0,0.3,6.2,3.3,0,0,0,2264
2020/1/9 21:00,10209,1974,11139,0,0,0,130,0,91,597,1,-3723,4.3,77,0,0.6,6.4,1.2,0,0,0,2195
2020/1/9 22:00,9881,1961,10645,0,0,0,122,0,89,580,1,-3517,4.3,72,0,-0.3,6,2.4,0,0,0,2172
2020/1/9 23:00,9769,1937,9896,0,0,0,115,0,89,578,2,-2848,4,73,0,-0.4,5.9,3.1,0,0,0,2141
2020/1/10 0:00,9458,1893,9523,0,0,0,103,0,90,577,1,-2729,3.7,76,0,-0.1,6.1,2.3,0,0,0,2086
2020/1/10 1:00,9793,1888,9923,0,0,0,103,0,91,578,1,-2791,3.5,76,0,-0.3,6,3.2,0,0,0,2082
2020/1/10 2:00,10133,1886,10257,0,0,0,95,0,90,578,1,-2774,2.5,82,0,-0.2,6,2,0,0,0,2071
2020/1/10 3:00,10397,1884,10500,0,0,0,89,0,90,577,1,-2744,2.6,80,0,-0.5,5.9,2.2,0,0,0,2063
2020/1/10 4:00,10612,1894,10711,0,0,0,89,0,90,576,1,-2749,2.4,81,0,-0.5,5.9,2.9,0,0,0,2073
2020/1/10 5:00,10847,1919,10778,0,0,0,91,0,90,577,1,-2609,2.8,78,0,-0.6,5.8,2.6,0,0,0,2100
2020/1/10 6:00,11147,1945,10995,0,0,0,98,0,91,576,1,-2559,2.1,82,0,-0.6,5.8,2.8,0,0,0,2134
2020/1/10 7:00,11067,1950,11158,0,117,0,110,0,90,582,1,-2941,3.2,76,0,-0.6,5.8,2,0,0,0.07,2267
2020/1/10 8:00,11636,1921,11286,0,693,0,101,0,90,592,1,-3048,4,70,0,-1,5.7,1.5,0,0,0.31,2805
2020/1/10 9:00,11920,1864,10912,0,1478,0,92,0,89,592,1,-3108,5,67,0,-0.6,5.8,2.7,0,0,0.67,3523
2020/1/10 10:00,11677,1870,10043,0,2255,0,84,0,90,594,1,-3260,6.1,62,0,-0.6,5.8,2,0.7,0,1.44,4299
2020/1/10 11:00,11390,1853,9229,0,2435,0,72,0,90,595,1,-2885,7.3,56,0,-0.9,5.7,3,1,0,2.04,4450
2020/1/10 12:00,10692,1855,9296,0,2074,0,71,0,91,596,1,-3292,6.8,57,0,-1.1,5.6,0.7,0,0,0.51,4091
2020/1/10 13:00,11128,1921,9620,0,1662,0,71,0,90,593,1,-2830,6.7,59,0,-0.7,5.8,1.7,0,0,0.61,3744
2020/1/10 14:00,11069,1933,10649,0,902,0,66,0,91,591,1,-3164,6.4,62,0,-0.3,6,2.4,0,0,0.28,2992
2020/1/10 15:00,10999,1944,10844,0,299,0,70,0,91,591,1,-2841,5.9,64,0,-0.4,5.9,2.3,0,0,0.15,2404
2020/1/10 16:00,11513,1979,11199,0,7,0,74,0,89,593,68,-2496,5.3,72,0,0.7,6.4,1.9,0,0,0.01,2149
2020/1/10 17:00,11653,2005,11225,0,0,0,70,0,90,591,143,-2471,5.2,70,0,0.2,6.2,1.5,0,0,0,2165
2020/1/10 18:00,11366,2025,11110,0,0,0,68,0,89,587,144,-2657,5.4,68,0,0,6.1,1.5,0,0,0,2182
2020/1/10 19:00,10974,2043,11104,0,0,0,69,0,90,588,71,-2991,4.8,72,0,0.2,6.2,0.9,0,0,0,2202
2020/1/10 20:00,10538,1940,10865,0,0,0,75,0,90,588,1,-3021,3.9,80,0,0.8,6.5,1.4,0,0,0,2105
2020/1/10 21:00,10062,1871,10727,0,0,0,77,0,89,587,1,-3290,4,80,0,0.9,6.5,2.4,0,0,0,2037
2020/1/10 22:00,9830,1852,10462,0,0,0,88,0,93,567,1,-3233,4,78,0,0.5,6.3,2,0,0,0,2033
2020/1/10 23:00,9820,1827,10491,0,0,0,88,0,88,564,2,-3240,4.2,77,0,0.5,6.4,0.7,0,0,0,2003
2020/1/11 0:00,9489,1681,9813,0,0,0,122,0,90,566,1,-2784,3.8,82,0,1,6.6,1.7,0,0,0,1893
2020/1/11 1:00,9825,1628,10146,0,0,0,137,0,92,569,1,-2748,2.7,84,0,0.3,6.2,0.4,0,0,0,1857
2020/1/11 2:00,10181,1519,10650,0,0,0,140,0,90,569,1,-2788,2.4,89,0,0.8,6.5,2.1,0,0,0,1749
2020/1/11 3:00,10393,1482,10898,0,0,0,158,0,90,577,1,-2813,1.9,89,0,0.3,6.2,1.5,0,0,0,1730
2020/1/11 4:00,10467,1447,11047,0,0,0,168,0,90,577,1,-2863,1.3,94,0,0.5,6.3,1.9,0,0,0,1705
2020/1/11 5:00,10526,1380,11052,0,0,0,190,0,91,578,1,-2766,0.9,92,0,-0.2,6,1.3,0,0,0,1661
2020/1/11 6:00,10466,1368,11066,0,0,0,208,0,90,579,1,-2846,1.4,91,0,0.1,6.2,0.3,0,0,0,1666
2020/1/11 7:00,10284,1348,10860,0,198,0,235,0,90,584,1,-3032,2.2,88,0,0.4,6.3,0.9,0,0,0.12,1871
2020/1/11 8:00,10716,1323,10601,0,1050,0,203,0,89,587,1,-3138,3.1,84,0,0.7,6.4,1.3,0,0,0.38,2665
2020/1/11 9:00,10782,1294,9705,0,2248,0,190,0,89,586,1,-3331,5.4,71,0,0.6,6.4,1.8,0.9,0,1.24,3821
2020/1/11 10:00,10501,1298,8783,0,2979,0,182,0,91,585,1,-3418,7.1,62,0,0.3,6.3,2.3,1,0,1.75,4550
2020/1/11 11:00,10088,1293,8261,0,2838,0,184,0,92,590,1,-3171,8.7,54,0,-0.1,6.1,4,1,0,1.67,4407
2020/1/11 12:00,9833,1294,8234,0,2498,0,210,0,91,594,1,-3089,8.1,67,0,2.4,7.2,4.4,0.2,0,1.04,4093
2020/1/11 13:00,9670,1291,8685,0,1683,0,221,0,89,590,1,-2890,9,58,0,1.2,6.7,4.9,1,0,1.61,3284
2020/1/11 14:00,9537,1353,9309,0,829,0,193,0,89,588,1,-2825,10.1,50,0,0.2,6.2,3.8,1,0,1.08,2464
2020/1/11 15:00,9805,1381,10044,0,286,0,148,0,89,585,1,-2729,9.6,49,0,-0.6,5.9,2.8,0.2,0,0.26,1904
2020/1/11 16:00,10376,1614,10955,0,9,0,123,0,90,588,1,-3004,8.6,56,0,0.3,6.3,4.2,0,0,0.01,1836
2020/1/11 17:00,10686,1662,11328,0,0,0,106,0,93,590,1,-3094,6.6,70,0,1.5,6.8,4.2,0,0,0,1861
2020/1/11 18:00,10509,1669,11201,0,0,0,113,0,89,589,1,-3153,5.9,76,0,2,7.1,2.9,0,0,0,1871
2020/1/11 19:00,10298,1674,11264,0,0,0,120,0,90,592,1,-3443,5.3,79,0,2,7,2.5,0,0,0,1884
2020/1/11 20:00,9964,1569,11112,0,0,0,144,0,90,590,1,-3542,5.2,79,0,1.9,7,3.1,0,0,0,1803
2020/1/11 21:00,9503,1477,10827,0,0,0,168,0,89,588,1,-3647,4.9,78,0,1.4,6.8,1.7,0,0,0,1734
2020/1/11 22:00,9215,1439,10290,0,0,0,212,0,92,579,1,-3398,3.9,81,0,0.9,6.5,1.7,0,0,0,1743
2020/1/11 23:00,9238,1385,9810,0,0,0,235,0,90,580,2,-2864,5,75,0,1,6.5,3.3,0,0,0,1710
2020/1/12 0:00,9056,1264,9862,0,0,0,271,0,89,581,1,-3012,4.3,79,0,1,6.6,3.3,0,0,0,1624
2020/1/12 1:00,9320,1259,10140,0,0,0,286,0,90,580,1,-3036,3.9,81,0,0.9,6.5,2.6,0,0,0,1635
2020/1/12 2:00,9696,1253,10559,0,0,0,297,0,90,585,1,-3089,2,89,0,0.4,6.3,1.8,0,0,0,1640
2020/1/12 3:00,9921,1274,10745,0,0,0,297,0,88,585,1,-3069,2.6,84,0,0.2,6.2,0.8,0,0,0,1659
2020/1/12 4:00,10036,1278,10894,0,0,0,249,0,91,583,1,-3060,1.8,91,0,0.5,6.3,0.7,0,0,0,1618
2020/1/12 5:00,9940,1319,10692,0,0,0,223,0,92,584,1,-2971,3.3,82,0,0.5,6.3,3.3,0,0,0,1634
2020/1/12 6:00,9689,1336,10451,0,0,0,183,0,89,581,1,-2952,3.6,79,0,0.3,6.2,4.9,0,0,0,1608
2020/1/12 7:00,9384,1284,10310,0,110,0,158,0,91,583,1,-3153,4,76,0,0.2,6.2,3.4,0.2,0,0.09,1643
2020/1/12 8:00,9809,1272,10725,0,610,0,144,0,91,585,1,-3619,4.7,70,0,-0.3,6,1.9,0,0,0.25,2117
2020/1/12 9:00,10089,1271,10506,0,1281,0,150,0,92,563,1,-3775,4.8,73,0,0.4,6.3,3.3,0,0,0.45,2794
2020/1/12 10:00,9670,1233,9697,0,1958,0,140,0,91,552,1,-4002,7.6,59,0,0.1,6.2,0.6,0.6,0,1.25,3422
2020/1/12 11:00,9385,1242,9250,0,1994,0,139,0,89,554,1,-3884,8.5,53,0,-0.5,5.9,1.7,0.8,0,1.56,3464
2020/1/12 12:00,9303,1244,9307,0,1833,0,144,0,89,554,1,-3869,8.1,54,0,-0.6,5.8,3.8,0.4,0,1.12,3310
2020/1/12 13:00,9073,1243,9592,0,1251,0,144,0,90,578,1,-3826,8.2,59,0,0.7,6.4,2.2,0.6,0,1.11,2728
2020/1/12 14:00,9026,1319,9923,0,753,0,132,0,89,583,1,-3774,7.3,64,0,1,6.5,1.9,0,0,0.48,2293
2020/1/12 15:00,9021,1376,9970,0,315,0,121,0,89,586,1,-3437,6.9,68,0,1.4,6.8,1.2,0.5,0,0.33,1901
2020/1/12 16:00,9722,1597,10650,0,8,0,101,0,92,592,1,-3319,6.1,74,0,1.8,7,0.6,0,0,0.04,1798
2020/1/12 17:00,10417,1614,11161,0,0,0,108,0,93,594,1,-3154,6.3,72,0,1.6,6.9,1.7,0,0,0,1815
2020/1/12 18:00,10477,1603,11382,0,0,0,117,0,90,596,1,-3312,5.9,72,0,1.3,6.7,1.6,0,0,0,1810
2020/1/12 19:00,10306,1573,11286,0,0,0,122,0,89,593,1,-3358,5.1,75,0,1,6.6,2.8,0,0,0,1784
2020/1/12 20:00,10051,1351,11099,0,0,0,120,0,90,594,1,-3204,4.9,76,0,1,6.6,3,0,0,0,1561
2020/1/12 21:00,9679,1305,11073,0,0,0,125,0,91,594,1,-3510,4.7,76,0,0.8,6.5,3.2,0,0,0,1521
2020/1/12 22:00,9236,1285,10810,0,0,0,131,0,92,579,1,-3662,3.8,79,0,0.5,6.3,2.2,0,0,0,1508
2020/1/12 23:00,9179,1250,10196,0,0,0,129,0,93,577,2,-3068,3,84,0,0.6,6.4,2.6,0,0,0,1472
2020/1/13 0:00,8974,1175,9862,0,0,0,112,0,91,577,1,-2844,2.3,88,0,0.5,6.3,2,0,0,0,1378
2020/1/13 1:00,9224,1172,10236,0,0,0,94,0,91,577,1,-2947,2.4,86,0,0.3,6.2,3.3,0,0,0,1357
2020/1/13 2:00,9570,1174,10639,0,0,0,93,0,89,573,1,-2999,2.6,83,0,0,6.1,2.5,0,0,0,1356
2020/1/13 3:00,9800,1208,10810,0,0,0,104,0,89,573,1,-2985,2,86,0,-0.1,6.1,3.2,0,0,0,1401
2020/1/13 4:00,9907,1215,10913,0,0,0,110,0,93,574,1,-2999,2.2,83,0,-0.4,5.9,2.8,0,0,0,1418
2020/1/13 5:00,9903,1266,10776,0,0,0,113,0,91,573,1,-2917,2.5,86,0,0.4,6.3,3.4,0,0,0,1470
2020/1/13 6:00,9806,1292,10555,0,0,0,95,0,91,575,1,-2803,2.6,87,0,0.7,6.4,3.5,0,0,0,1478
2020/1/13 7:00,9824,1250,10954,0,64,0,97,0,89,582,1,-3213,2.8,87,0,0.9,6.5,3.5,0,0,0.03,1500
2020/1/13 8:00,10680,1267,11492,0,490,0,116,0,89,578,51,-3403,3,86,0,0.9,6.5,4.8,0,0,0.08,1962
2020/1/13 9:00,10944,1272,11157,0,833,0,121,0,88,577,144,-3248,3.3,87,0,1.4,6.7,4.4,0,0,0.19,2314
2020/1/13 10:00,10666,1323,10454,0,1422,0,131,0,90,573,2,-3329,3.6,86,0,1.5,6.8,4.2,0,0,0.53,2966
2020/1/13 11:00,10500,1332,10260,0,1632,0,181,0,94,582,1,-3582,4,88,0,2.2,7.2,3.7,0,0,0.7,3239
2020/1/13 12:00,10302,1335,10058,0,1880,0,253,0,89,595,1,-3909,5.4,80,0,2.2,7.2,2.4,0.2,0,0.98,3557
2020/1/13 13:00,10134,1339,9720,0,1873,0,278,0,91,593,1,-3761,7,71,0,2.1,7.1,1.2,0.8,0,1.3,3581
2020/1/13 14:00,9989,1433,9748,0,1243,0,331,0,90,597,1,-3454,7,66,0,1.1,6.6,2.1,0.1,0,0.56,3097
2020/1/13 15:00,10004,1547,10292,0,429,0,345,0,90,595,1,-3295,7,58,0,-0.7,5.8,4.1,0.1,0,0.24,2411
2020/1/13 16:00,10656,1722,11191,0,14,0,308,0,92,597,1,-3269,6.1,61,0,-0.8,5.7,3.1,0.1,0,0.07,2136
2020/1/13 17:00,11245,1770,11793,0,0,0,268,0,89,594,1,-3270,5,63,0,-1.4,5.5,2.6,0,0,0,2127
2020/1/13 18:00,11290,1786,11902,0,0,0,214,0,89,593,1,-3295,4.1,68,0,-1.3,5.6,2.2,0,0,0,2089
2020/1/13 19:00,11053,1816,11955,0,0,0,192,0,90,591,1,-3592,3.7,68,0,-1.6,5.4,3.8,0,0,0,2098
2020/1/13 20:00,10752,1703,11901,0,0,0,170,0,90,597,1,-3710,3.4,71,0,-1.3,5.5,2.5,0,0,0,1963
2020/1/13 21:00,10232,1651,11591,0,0,0,174,0,91,594,1,-3870,3.9,66,0,-1.9,5.3,1.7,0,0,0,1916
2020/1/13 22:00,9577,1632,11020,0,0,0,184,0,92,584,1,-3936,3.9,66,0,-1.9,5.3,1.1,0,0,0,1908
2020/1/13 23:00,9489,1581,10458,0,0,0,173,0,92,581,2,-3398,2.5,84,0,0.1,6.1,3.3,0,0,0,1846
2020/1/14 0:00,9240,1538,9731,0,0,0,171,0,90,585,1,-2876,2.3,87,0.5,0.4,6.3,0.8,0,0,0,1799
2020/1/14 1:00,9554,1571,10044,0,0,0,161,0,91,584,1,-2898,2,96,0,1.4,6.8,0.5,0,0,0,1823
2020/1/14 2:00,9902,1575,10422,0,0,0,144,0,91,587,1,-2918,2.4,95,0,1.7,6.9,0.9,0,0,0,1810
2020/1/14 3:00,10227,1579,10758,0,0,0,147,0,88,582,1,-2928,2.4,88,0,0.6,6.4,1.6,0,0,0,1814
2020/1/14 4:00,10416,1592,10912,0,0,0,164,0,90,577,1,-2920,2.2,86,0,0.1,6.2,2.8,0,0,0,1846
2020/1/14 5:00,10737,1631,10950,0,0,0,179,0,93,577,68,-2761,1.8,86,0,-0.3,6,2.7,0,0,0,1903
2020/1/14 6:00,11162,1711,11142,0,0,0,168,0,89,578,189,-2715,1.3,85,0,-0.9,5.7,2.2,0,0,0,1968
2020/1/14 7:00,11108,1781,11468,0,133,0,185,0,89,583,2,-3133,1.7,77,0,-1.9,5.3,2.3,0.7,0,0.25,2188
2020/1/14 8:00,11760,1695,11508,0,550,0,232,0,90,594,1,-2910,2.8,71,0,-1.9,5.3,0.9,0.2,0,0.44,2567
2020/1/14 9:00,12262,1635,11696,0,1012,0,214,0,87,590,1,-2973,3.3,70,0,-1.6,5.4,0.5,0,0,0.43,2948
2020/1/14 10:00,12032,1616,10468,0,1772,0,127,0,94,589,1,-2635,4.8,79,0,1.5,6.8,1.7,0.2,0,0.91,3609
2020/1/14 11:00,11862,1617,10054,0,2106,0,101,0,94,590,1,-2701,6.7,74,0,2.4,7.3,1,1,0,1.83,3918
2020/1/14 12:00,10950,1599,9559,0,1957,0,91,0,94,570,1,-2921,7.3,69,0,2,7.1,2,1,0,1.73,3741
2020/1/14 13:00,11193,1638,10099,0,1461,0,95,0,94,564,1,-2759,7.8,70,0,2.7,7.4,1.8,0.5,0,0.86,3288
2020/1/14 14:00,11164,1703,10450,0,874,0,94,0,96,574,1,-2628,7,69,0,1.7,6.9,4.6,0.1,0,0.41,2767
2020/1/14 15:00,11227,1792,11151,0,287,0,91,0,95,587,1,-2777,5.6,75,0,1.5,6.8,7.1,0,0,0.13,2265
2020/1/14 16:00,11821,1832,11623,0,10,0,90,0,97,593,143,-2567,6,71,0,1.2,6.6,4.3,0,0,0.01,2029
2020/1/14 17:00,11905,1852,12001,0,0,0,77,0,98,594,144,-2861,5.7,71,0,0.9,6.5,4,0,0,0,2027
2020/1/14 18:00,11617,1854,11725,0,0,0,76,0,97,595,72,-2802,5.6,69,0,0.4,6.3,2.9,0,0,0,2027
2020/1/14 19:00,11157,1857,11606,0,0,0,87,0,99,597,1,-3090,5.6,69,0,0.4,6.3,3,0,0,0,2043
2020/1/14 20:00,10751,1770,11394,0,0,0,96,0,98,595,1,-3203,5.3,71,0,0.5,6.3,2.4,0,0,0,1964
2020/1/14 21:00,10196,1640,11345,0,0,0,101,0,96,577,1,-3564,5.1,71,0,0.3,6.2,1.4,0,0,0,1837
2020/1/14 22:00,9899,1592,11035,0,0,0,105,0,98,570,1,-3502,4.6,76,0,0.8,6.4,3.1,0,0,0,1795
2020/1/14 23:00,9818,1582,10481,0,0,0,109,0,99,570,2,-3025,4.3,77,0,0.6,6.4,2.3,0,0,0,1790
2020/1/15 0:00,9547,1535,10136,0,0,0,113,0,95,569,1,-2902,4,77,0,0.4,6.3,2.4,0,0,0,1743
2020/1/15 1:00,9873,1534,10515,0,0,0,123,0,95,570,1,-2965,4,73,0,-0.4,5.9,2.9,0,0,0,1752
2020/1/15 2:00,10268,1531,10918,0,0,0,135,0,97,573,1,-2987,4,70,0,-1,5.7,2.6,0,0,0,1763
2020/1/15 3:00,10497,1526,11183,0,0,0,130,0,96,572,1,-3011,3.9,69,0,-1.3,5.6,3.8,0,0,0,1752
2020/1/15 4:00,10700,1602,11253,0,0,0,157,0,95,572,1,-2980,3.3,72,0,-1.3,5.6,3.8,0,0,0,1854
2020/1/15 5:00,10964,1654,11256,0,0,0,174,0,96,571,1,-2788,2,83,0,-0.6,5.9,3.8,0,0,0,1924
2020/1/15 6:00,11373,1732,11837,0,0,0,190,0,95,569,1,-3051,1.2,94,0.5,0.4,6.3,3.2,0,0,0,2017
2020/1/15 7:00,11300,1734,11969,0,40,0,188,0,96,578,1,-3306,1,97,1,0.6,6.4,4.4,0,0,0.03,2058
2020/1/15 8:00,12057,1664,12315,0,237,0,167,0,95,590,1,-3012,1,97,1,0.6,6.4,4.4,0,0,0.12,2163
2020/1/15 9:00,12506,1617,12515,0,491,0,130,0,95,590,1,-2933,1.4,96,1,0.8,6.5,5.3,0,0,0.16,2333
2020/1/15 10:00,12371,1617,12463,0,761,0,114,0,95,587,1,-3267,1.9,95,1,1.2,6.7,4.8,0,0,0.22,2587
2020/1/15 11:00,12148,1619,12201,0,897,0,103,0,96,593,1,-3362,2.2,94,1,1.3,6.7,5.1,0,0,0.3,2715
2020/1/15 12:00,11472,1574,11793,0,909,0,96,0,94,599,1,-3594,3.1,94,0,2.2,7.2,4.1,0,0,0.47,2673
2020/1/15 13:00,11663,1601,11699,0,733,0,97,0,96,596,1,-3160,3.7,89,0,2.1,7.1,4.7,0,0,0.61,2527
2020/1/15 14:00,11567,1639,11564,0,509,0,116,0,93,598,1,-2953,4.1,87,0.5,2.1,7.1,4,0.1,0,0.57,2357
2020/1/15 15:00,11574,1728,11627,0,233,0,188,0,89,597,1,-2889,3.9,87,0,1.9,7,3.8,0.2,0,0.46,2238
2020/1/15 16:00,12127,1794,12007,0,6,0,234,0,92,601,139,-2746,3.7,89,0,2.1,7.1,3.6,0,0,0.03,2126
2020/1/15 17:00,12136,1876,11886,0,0,0,260,0,92,604,143,-2725,4,88,0,2.2,7.2,2.3,0,0,0,2228
2020/1/15 18:00,11955,1887,11916,0,0,0,206,0,90,604,143,-2891,3.9,91,0,2.6,7.4,1.2,0,0,0,2183
2020/1/15 19:00,11584,1872,11939,0,0,0,163,0,91,604,147,-3232,3.8,88,0,2,7.1,2.5,0,0,0,2126
2020/1/15 20:00,11181,1792,12003,0,0,0,287,0,90,604,2,-3597,2.8,96,0,2.2,7.2,1.8,0,0,0,2169
2020/1/15 21:00,10657,1664,11793,0,0,0,433,0,92,603,1,-3929,2,94,0,1.1,6.6,0.6,0,0,0,2189
2020/1/15 22:00,10239,1610,11310,0,0,0,486,0,92,584,1,-3844,3.4,78,0,0,6.1,3.6,0,0,0,2188
2020/1/15 23:00,10222,1589,11004,0,0,0,496,0,91,583,2,-3543,3.1,72,0,-1.4,5.5,4.1,0,0,0,2176
2020/1/16 0:00,9859,1525,10232,0,0,0,570,0,89,586,1,-3144,3.3,59,0,-3.9,4.6,5,0,0,0,2184
2020/1/16 1:00,10119,1531,10431,0,0,0,584,0,89,588,1,-3105,2.9,62,0,-3.6,4.7,3.3,0,0,0,2204
2020/1/16 2:00,10485,1530,10821,0,0,0,510,0,91,591,1,-3059,2.5,67,0,-3,4.9,1.9,0,0,0,2131
2020/1/16 3:00,10778,1553,11181,0,0,0,451,0,89,594,1,-3091,1.3,83,0,-1.3,5.6,2.2,0,0,0,2093
2020/1/16 4:00,10979,1591,11367,0,0,0,420,0,92,601,1,-3093,0.8,90,0,-0.6,5.8,2.3,0,0,0,2103
2020/1/16 5:00,11273,1642,11401,0,0,0,433,0,90,602,1,-2896,0.8,92,0,-0.3,6,2.5,0,0,0,2165
2020/1/16 6:00,11713,1756,12200,0,0,0,385,0,91,602,1,-3322,1.5,86,0,-0.6,5.9,0.5,0,0,0,2232
2020/1/16 7:00,11527,1732,12196,0,88,0,422,0,89,605,1,-3606,2.2,81,0,-0.7,5.8,0.8,0.4,0,0.25,2331
2020/1/16 8:00,12000,1670,11588,0,562,0,445,0,90,614,140,-3109,3.1,77,0,-0.5,5.9,2.8,0.9,0,0.78,2767
2020/1/16 9:00,12262,1600,11472,0,1138,0,436,0,88,608,144,-3224,3.8,71,0,-1,5.7,1.8,0.2,0,0.61,3262
2020/1/16 10:00,11870,1554,10759,0,1597,0,461,0,92,608,2,-3203,4.5,67,0,-1.1,5.6,0.6,0,0,0.55,3704
2020/1/16 11:00,11639,1555,9946,0,1806,0,526,0,92,611,1,-2898,7,53,0,-1.9,5.3,4.5,0.6,0,1.61,3979
2020/1/16 12:00,11112,1575,9998,0,1895,0,550,0,92,617,1,-3616,7,54,0,-1.7,5.4,3.1,0.7,0,1.55,4112
2020/1/16 13:00,11307,1616,10254,0,1552,0,515,0,92,615,1,-3338,7.2,45,0,-3.9,4.6,5.7,0.9,0,1.61,3775
2020/1/16 14:00,11390,1686,10885,0,1157,0,530,0,93,614,1,-3576,6.8,51,0,-2.6,5,3.3,1,0,1.47,3466
2020/1/16 15:00,11383,1696,11490,0,443,0,513,0,91,611,1,-3462,6.3,48,0,-3.9,4.6,5.1,0.8,0,0.43,2743
2020/1/16 16:00,11975,1778,12135,0,15,0,495,0,94,613,137,-3292,6,49,0,-3.9,4.6,2.9,0.2,0,0.05,2382
2020/1/16 17:00,12165,1808,12405,0,0,0,439,0,91,625,142,-3345,5.5,53,0,-3.3,4.8,2.9,0,0,0,2338
2020/1/16 18:00,11930,1815,12136,0,0,0,425,0,91,627,2,-3166,4.1,61,0,-2.7,5,2,0,0,0,2331
2020/1/16 19:00,11510,1788,12143,0,0,0,365,0,91,626,1,-3504,3.9,64,0,-2.3,5.2,2.3,0,0,0,2244
2020/1/16 20:00,11072,1711,11997,0,0,0,363,0,93,628,1,-3721,3.4,69,0,-1.7,5.4,2.2,0,0,0,2167
2020/1/16 21:00,10515,1599,11730,0,0,0,440,0,92,625,1,-3972,3.4,69,0,-1.7,5.4,2.5,0,0,0,2131
2020/1/16 22:00,10131,1536,11155,0,0,0,492,0,94,605,1,-3752,3.9,62,0,-2.7,5,2.7,0,0,0,2122
2020/1/16 23:00,10069,1535,10735,0,0,0,576,0,92,607,2,-3478,3.9,60,0,-3.1,4.8,3,0,0,0,2203
2020/1/17 0:00,9708,1472,10010,0,0,0,705,0,91,610,1,-3181,3.3,63,0,-3.1,4.9,2.7,0,0,0,2268
2020/1/17 1:00,10016,1469,10182,0,0,0,673,0,91,608,1,-3008,2,74,0,-2.1,5.2,1.5,0,0,0,2233
2020/1/17 2:00,10371,1462,10582,0,0,0,637,0,91,612,1,-3014,1.7,76,0,-2.1,5.3,1,0,0,0,2190
2020/1/17 3:00,10578,1468,10794,0,0,0,639,0,91,613,1,-3028,1.9,74,0,-2.2,5.2,2.9,0,0,0,2198
2020/1/17 4:00,10797,1505,10942,0,0,0,655,0,93,614,1,-3013,1.6,76,0,-2.2,5.2,1.2,0,0,0,2253
2020/1/17 5:00,11058,1563,10983,0,0,0,628,0,93,613,1,-2823,2.1,73,0,-2.2,5.2,2.9,0,0,0,2284
2020/1/17 6:00,11528,1666,11680,0,0,0,596,0,92,609,1,-3116,2.4,73,0,-1.9,5.3,3.3,0,0,0,2354
2020/1/17 7:00,11357,1702,11706,0,160,0,571,0,92,615,1,-3490,2.8,73,0,-1.5,5.5,4,0.6,0,0.2,2525
2020/1/17 8:00,11919,1683,11714,0,804,0,581,0,92,623,138,-3716,3.4,72,0,-1.2,5.6,1.4,0,0,0.42,3160
